node_id,D_tmax,alpha_c,normed_alpha_c,beta_exp_rough
81,7645.110756754172,1.757068715852787,0.39283318157745933,0.9708459453834137
82,8481.6357297188,2.3156769467366773,0.517722917882946,0.9821199040985304
83,5141.335811455927,1.2663440839125688,0.28312038736272543,0.9277689927922442
84,7961.847198902366,1.9314388632593678,0.43181764425660524,0.9752534596235523
85,8772.530846561804,2.682772848629854,0.5997956619843359,0.9857812259963843
86,8578.744076742334,2.445596226332418,0.5467693652366432,0.9833559280092439
87,7931.128858319111,1.9195254317490809,0.4291541222432275,0.9748337514967216
88,8680.663237813209,2.5468709383791346,0.5694116597511999,0.9846382270751844
89,8535.53456596976,2.3773114230516463,0.5315027246754872,0.9828076813562694
90,8985.315847997523,3.185790997779243,0.7122569551248572,0.9883833369620141
91,8754.750193336955,2.667364301492192,0.5963507263702862,0.9855609396264795
92,8529.04304133601,2.4605834862692335,0.5501201123935353,0.9827250765145779
93,8984.71273443829,3.101687720484744,0.693453730354758,0.9883760490245009
94,8105.496736879142,1.9878381473065159,0.4444270032367285,0.9771949088206565
95,8078.010213821503,2.0376055005735503,0.45555364133926274,0.9768260994888684
96,8673.587362618824,2.5450974989136843,0.5690151665114863,0.9845496892929257
97,8015.486214797837,1.9660891999021213,0.43956452510610944,0.9759824678858645
98,8372.668513170365,2.2479940006120644,0.502590836351483,0.9807159742904661
99,8395.644781580493,2.2196915940280175,0.4962631814769758,0.9810135138418423
100,8930.757218762174,3.0200396658785644,0.6751994271671968,0.987722070824828
101,9055.97823129784,3.303041683704003,0.738471046570682,0.989233842472793
102,5985.973151690458,1.3420432027921503,0.3000446689481747,0.9442836911523198
103,9007.40833026126,3.220603572612656,0.7200401080586772,0.9886499627343364
104,8145.369137078345,2.117721745010852,0.4734654730817497,0.977727692681805
105,8092.364033896832,2.0861289597667483,0.46640217827127256,0.9770188528041208
106,8660.24544922377,2.5610785685170847,0.5725881027095266,0.984382550248357
107,8159.924450093539,2.0239556100476594,0.45250189391749657,0.9779215344476756
108,8225.566050144826,2.036998238686356,0.4554178739574609,0.9787914485094722
109,7923.045598424898,1.887416210783803,0.42197536633234,0.9747230388424106
110,7147.4479409199685,1.5799281164549404,0.35322932054449996,0.963537750204655
111,6177.512086036062,1.3622884179736097,0.3045709531052476,0.9477034009383445
112,8625.072716815683,2.567619950508486,0.5740505793198102,0.9839406913096226
113,7615.018670226661,1.8544215067413792,0.414598640284434,0.9704177431152076
114,8219.746448851636,2.122307293820877,0.474490678136093,0.9787146053107137
115,6600.098739461953,1.4725518890036675,0.32922289172649205,0.9548876081916303
116,5686.860146342426,1.3147690282384372,0.29394689902707405,0.9387181370077141
117,7311.768201095924,1.6518936314210273,0.36931886897987076,0.9660056037168429
118,8295.719542136849,2.042082427274699,0.4565545614192994,0.9797135153003675
119,7367.262276107351,1.5824270887788612,0.3537880233657515,0.9668265327765557
120,6638.718800112561,1.4083581721627707,0.31487090776799737,0.9555210683461774
121,6916.991153994828,1.5346323740397878,0.3431024140414601,0.959979305067072
122,7539.090611202139,1.6380147943042536,0.36621593527443996,0.9693297407660024
123,7457.27162670993,1.6233832588899009,0.3629447185278634,0.9681449905746212
124,6698.3118105964495,1.4428493035005554,0.3225821946046376,0.9564913400884173
125,8474.700940478748,2.1205071597500056,0.47408821670248696,0.9820310953856989
126,3438.019541820689,1.1058246928843234,0.24723258029315542,0.8840770852256854
127,7002.424844855856,1.5676336683326961,0.3504806134916536,0.9613121140886625
128,6852.646000213837,1.5214563249221278,0.3401566047803811,0.9589645743112479
129,8856.177238402846,2.620207366045549,0.5858077072966373,0.986811574869939
130,7633.298945658339,1.7525283449733042,0.39181807709006133,0.9706780677867878
131,8709.593374152486,2.3498889606870392,0.525371801598783,0.9849994698803867
132,8868.320030000656,2.6228807035853916,0.586405393478021,0.9869603392645224
133,3808.564053431744,1.11488715952324,0.24925870344393802,0.8951903160174057
134,4257.6780246949,1.1624726687127247,0.2598975400490369,0.9072932040016568
135,8630.598936665245,2.2498627083297515,0.5030086290032753,0.9840102338611006
136,8534.621738039164,2.1315433328503675,0.47655560739264025,0.9827960693907284
137,3738.845879077666,1.1083327605392321,0.24779331658513998,0.8931843908107765
138,1298.160976387691,1.0488530056321688,0.23449524739252517,0.7783321374500823
139,1699.2560049255878,1.064938183563987,0.2380914594052858,0.8075647033327648
140,4452.209118455893,1.1512091305702317,0.2573793166668699,0.9121438886943379
141,3894.606306869832,1.1118374357158107,0.24857686744321936,0.8976158907014046
142,6858.659579040514,1.4005392172668105,0.31312280030886486,0.9590598119329783
143,3936.4989218981536,1.118970049273543,0.2501715274878532,0.8987775342091008
144,4718.547094485153,1.160582715296789,0.259474997432054,0.918452073494172
145,4718.547094485152,1.160582715296789,0.259474997432054,0.918452073494172
146,7130.549366078814,1.446390946399803,0.3233740104485885,0.9632807477317428
147,7834.965194144635,1.681100488202295,0.37584873452795436,0.9735092678774605
148,8246.58254583422,1.886579534561528,0.42178830809188467,0.9790685026231595
149,8541.236556783666,2.1438225311199437,0.4793009049896764,0.9828801875467129
150,6735.041754463313,1.397779913080407,0.312505894303593,0.9570850731282181
151,8103.963515064529,1.8026784869894399,0.40303029643413996,0.97717436927877
152,8245.843176587536,1.926691538675687,0.430756270501918,0.9790587677306233
153,7394.487419938196,1.5879044153404982,0.35501260587657396,0.9672270186059527
154,7149.618772418308,1.5203977939617652,0.3399199458032986,0.963570721308694
155,8558.911454925217,2.1823622207015005,0.4879173402711974,0.9831046333661122
156,8327.98690926471,2.0358798309778487,0.4551678281542036,0.9801350084592364
157,7143.032292572068,1.4643984841074815,0.32740001026650123,0.963470653377214
158,7271.830418435897,1.5536245922638916,0.34734856186873336,0.9654109356091616
159,8569.482833280692,2.1683976118808603,0.48479523032580785,0.9832386532804014
160,8262.437407502846,1.935871865410424,0.432808743991765,0.9792770456217876
161,7247.71849922605,1.5410814711986254,0.3445442582518493,0.9650503292588379
162,6526.264529269867,1.399782261797678,0.3129535654789638,0.9536661682698704
163,7758.51125131118,1.7003716995772353,0.3801572577000804,0.9724445985694136
164,4420.069833218464,1.1447593998642844,0.25593733081243203,0.9113572827185994
165,2855.2752414236866,1.073232096994391,0.23994575478440094,0.8639119948766256
166,2569.78100426307,1.0592579446184391,0.23682151115740707,0.8524740286253767
167,8135.576121315306,1.8657580039490802,0.41713317534607713,0.9775970782379719
168,7467.698949104152,1.545871031957645,0.3456150748763494,0.9682967003984578
169,7462.302468154869,1.5345404203611457,0.3430818556786523,0.9682182120602945
170,7765.592160426616,1.7033706667696629,0.3808277458904503,0.9725436445460923
171,7687.247668417681,1.6169005197468498,0.3614953528770354,0.9714427183580681
172,7802.869380196242,1.6671214350673205,0.3727233952234029,0.9730635842248851
173,7865.183346802313,1.6914246954823753,0.37815694886044315,0.9739272127498841
174,7871.784020506535,1.707600077923174,0.38177332816884546,0.9740182924435693
175,8233.84612394579,1.883872125903022,0.4211830045271718,0.9789006866349539
176,7251.274874349164,1.5467972513192112,0.34582215254801923,0.9651035920641489
177,7568.504381403249,1.6577539111553463,0.3706290694929162,0.9697525166690294
178,7352.490995083362,1.5743835866426836,0.35198971319912487,0.9666086253200062
179,7366.400324553548,1.5464541330276795,0.3457454405509848,0.9668138291870254
180,7969.267213216175,1.7897432035585208,0.4001383158878311,0.9753545972910683
181,1580.5088050264396,1.0352242270261547,0.2314482200267133,0.7996992299100407
182,5276.654541592528,1.2426290890996048,0.2778183540504152,0.9305896655477308
183,5276.654541592527,1.2426290890996052,0.27781835405041533,0.9305896655477308
184,7400.622184236277,1.5674382980525057,0.3504369339655995,0.9673170583050968
185,7423.699998179273,1.6055789441824215,0.3589641538924326,0.9676551032835794
186,7812.260516134626,1.7657135329504225,0.3947659295536654,0.973194179328341
187,6819.177868690525,1.480090690314757,0.33090836439901544,0.9584330046387043
188,2705.623587180086,1.0992577112589856,0.24576438029507505,0.8580668440944544
189,7430.700996387464,1.6777157040143513,0.3750919880618051,0.9677574465256891
190,1603.7847127182692,1.039316302562058,0.23236309776457342,0.8012865173658312
191,2997.741608162452,1.0891642840992928,0.24350776217400286,0.8691985489738434
192,661.9490896137675,1.0316851825680995,0.2306569851241403,0.7052061473032661
193,3641.5522092164415,1.158940940394949,0.2591079408381343,0.8903216352121482
194,1320.0279717780782,1.0234984227557073,0.22882664640437564,0.7801457835325529
195,5624.476060027069,1.2628516683520512,0.2823395774241893,0.9375205181475371
196,747.6612088093818,1.0173722245933021,0.22745699370189518,0.718426212141388
197,1096.297254533881,1.0189298194981031,0.22780522991857888,0.7599820816256809
